order_item_id,order_id,user_id,product_id,quantity,unit_price,total_price,order_date
39524,16716,9,2,1,22.3,22.3,2025-11-01
39525,16717,5,1,3,109.95,329.85,2025-01-08
39526,16717,5,20,4,24.99,99.96,2025-01-08
39527,16717,5,5,4,695.0,2780.0,2025-01-08
39528,16717,5,8,2,375.0,750.0,2025-01-08
39529,16718,9,1,3,109.95,329.85,2026-01-01
39530,16718,9,4,5,15.99,79.95,2026-01-01
39531,16718,9,10,1,67.99,67.99,2026-01-01
39532,16719,6,2,4,22.3,89.2,2025-08-11
39533,16719,6,11,1,109.5,109.5,2025-08-11
39534,16719,6,12,1,12.99,12.99,2025-08-11
39535,16720,2,2,5,22.3,111.5,2026-01-31
39536,16721,3,14,3,19.99,59.97,2025-10-12
39537,16721,3,8,3,375.0,1125.0,2025-10-12
39538,16721,3,16,2,299.0,598.0,2025-10-12
39539,16721,3,10,4,67.99,271.96,2025-10-12
39540,16722,6,2,1,22.3,22.3,2025-01-02
39541,16722,6,16,3,299.0,897.0,2025-01-02
39542,16722,6,3,2,55.99,111.98,2025-01-02
39543,16723,5,16,4,299.0,1196.0,2025-08-31
39544,16724,10,13,2,9.85,19.7,2025-11-04
39545,16724,10,3,2,55.99,111.98,2025-11-04
39546,16724,10,19,5,89.99,449.95,2025-11-04
39547,16724,10,1,5,109.95,549.75,2025-11-04
39548,16725,9,16,3,299.0,897.0,2025-01-24
39549,16725,9,18,4,129.0,516.0,2025-01-24
39550,16725,9,2,2,22.3,44.6,2025-01-24
39551,16725,9,11,2,109.5,219.0,2025-01-24
39552,16726,1,20,1,24.99,24.99,2025-10-01
39553,16726,1,17,4,49.99,199.96,2025-10-01
39554,16727,10,3,1,55.99,55.99,2025-01-10
39555,16727,10,16,5,299.0,1495.0,2025-01-10
39556,16727,10,14,5,19.99,99.95,2025-01-10
39557,16728,7,18,2,129.0,258.0,2025-12-05
39558,16729,2,2,4,22.3,89.2,2025-07-10
39559,16729,2,4,3,15.99,47.97,2025-07-10
39560,16729,2,6,1,168.0,168.0,2025-07-10
39561,16730,9,13,1,9.85,9.85,2025-08-08
39562,16730,9,19,4,89.99,359.96,2025-08-08
39563,16730,9,5,2,695.0,1390.0,2025-08-08
39564,16730,9,17,1,49.99,49.99,2025-08-08
39565,16731,10,1,4,109.95,439.8,2025-12-09
39566,16731,10,18,4,129.0,516.0,2025-12-09
39567,16732,6,10,4,67.99,271.96,2025-08-01
39568,16732,6,18,4,129.0,516.0,2025-08-01
39569,16732,6,5,4,695.0,2780.0,2025-08-01
39570,16732,6,2,4,22.3,89.2,2025-08-01
39571,16733,10,5,2,695.0,1390.0,2026-01-22
39572,16733,10,10,2,67.99,135.98,2026-01-22
39573,16733,10,16,5,299.0,1495.0,2026-01-22
39574,16733,10,7,4,7.95,31.8,2026-01-22
39575,16734,8,11,3,109.5,328.5,2025-12-05
39576,16734,8,10,3,67.99,203.97,2025-12-05
39577,16735,7,12,4,12.99,51.96,2025-12-04
39578,16735,7,15,5,39.99,199.95,2025-12-04
39579,16735,7,10,5,67.99,339.95,2025-12-04
39580,16735,7,4,2,15.99,31.98,2025-12-04
39581,16736,4,8,4,375.0,1500.0,2025-11-19
39582,16737,2,4,1,15.99,15.99,2025-12-08
39583,16737,2,17,3,49.99,149.97,2025-12-08
39584,16737,2,8,2,375.0,750.0,2025-12-08
39585,16738,7,1,5,109.95,549.75,2025-08-08
39586,16738,7,16,4,299.0,1196.0,2025-08-08
39587,16738,7,9,1,64.0,64.0,2025-08-08
39588,16739,3,15,1,39.99,39.99,2025-11-02
39589,16739,3,19,5,89.99,449.95,2025-11-02
39590,16739,3,10,2,67.99,135.98,2025-11-02
39591,16739,3,2,2,22.3,44.6,2025-11-02
39592,16740,1,14,3,19.99,59.97,2025-01-17
39593,16741,3,18,2,129.0,258.0,2025-01-18
39594,16742,3,9,3,64.0,192.0,2026-01-22
39595,16743,7,6,5,168.0,840.0,2025-11-07
39596,16743,7,18,5,129.0,645.0,2025-11-07
39597,16743,7,8,2,375.0,750.0,2025-11-07
39598,16744,7,9,2,64.0,128.0,2025-11-02
39599,16744,7,7,2,7.95,15.9,2025-11-02
39600,16744,7,2,1,22.3,22.3,2025-11-02
39601,16745,10,6,1,168.0,168.0,2026-01-03
39602,16745,10,8,5,375.0,1875.0,2026-01-03
39603,16745,10,7,3,7.95,23.85,2026-01-03
39604,16746,6,5,2,695.0,1390.0,2026-01-11
39605,16746,6,1,5,109.95,549.75,2026-01-11
39606,16746,6,17,2,49.99,99.98,2026-01-11
39607,16747,5,10,1,67.99,67.99,2025-08-19
39608,16747,5,1,5,109.95,549.75,2025-08-19
39609,16747,5,14,5,19.99,99.95,2025-08-19
39610,16747,5,5,1,695.0,695.0,2025-08-19
39611,16748,1,18,3,129.0,387.0,2026-01-25
39612,16748,1,9,5,64.0,320.0,2026-01-25
39613,16749,4,10,4,67.99,271.96,2025-12-23
39614,16749,4,8,2,375.0,750.0,2025-12-23
39615,16750,1,9,3,64.0,192.0,2025-01-22
39616,16750,1,16,1,299.0,299.0,2025-01-22
39617,16751,9,6,5,168.0,840.0,2025-01-21
39618,16751,9,8,1,375.0,375.0,2025-01-21
39619,16752,10,1,2,109.95,219.9,2025-11-04
39620,16753,6,20,4,24.99,99.96,2026-01-16
39621,16753,6,9,1,64.0,64.0,2026-01-16
39622,16754,2,11,4,109.5,438.0,2025-10-23
39623,16754,2,20,3,24.99,74.97,2025-10-23
39624,16755,3,5,5,695.0,3475.0,2025-01-23
39625,16755,3,14,4,19.99,79.96,2025-01-23
39626,16755,3,20,4,24.99,99.96,2025-01-23
39627,16756,2,18,5,129.0,645.0,2025-01-25
39628,16756,2,19,2,89.99,179.98,2025-01-25
39629,16756,2,15,4,39.99,159.96,2025-01-25
39630,16757,5,14,3,19.99,59.97,2025-11-07
39631,16757,5,10,2,67.99,135.98,2025-11-07
39632,16757,5,11,5,109.5,547.5,2025-11-07
39633,16757,5,7,3,7.95,23.85,2025-11-07
39634,16758,8,9,4,64.0,256.0,2025-12-18
39635,16758,8,12,4,12.99,51.96,2025-12-18
39636,16758,8,13,3,9.85,29.55,2025-12-18
39637,16759,3,19,3,89.99,269.97,2025-07-17
39638,16759,3,12,5,12.99,64.95,2025-07-17
39639,16759,3,9,2,64.0,128.0,2025-07-17
39640,16760,3,11,3,109.5,328.5,2025-01-13
39641,16761,6,4,4,15.99,63.96,2025-07-12
39642,16762,1,8,1,375.0,375.0,2025-10-10
39643,16762,1,11,5,109.5,547.5,2025-10-10
39644,16763,2,1,2,109.95,219.9,2025-07-21
39645,16763,2,19,3,89.99,269.97,2025-07-21
39646,16763,2,10,4,67.99,271.96,2025-07-21
39647,16764,2,6,4,168.0,672.0,2025-01-04
39648,16764,2,19,4,89.99,359.96,2025-01-04
39649,16764,2,7,5,7.95,39.75,2025-01-04
39650,16764,2,9,1,64.0,64.0,2025-01-04
39651,16765,5,5,3,695.0,2085.0,2025-11-07
39652,16766,5,6,5,168.0,840.0,2025-11-12
39653,16766,5,19,5,89.99,449.95,2025-11-12
39654,16766,5,5,4,695.0,2780.0,2025-11-12
39655,16767,5,5,4,695.0,2780.0,2025-10-09
39656,16767,5,18,3,129.0,387.0,2025-10-09
39657,16767,5,14,4,19.99,79.96,2025-10-09
39658,16767,5,11,2,109.5,219.0,2025-10-09
39659,16768,2,16,5,299.0,1495.0,2025-01-05
39660,16769,1,10,3,67.99,203.97,2025-12-05
39661,16770,5,2,1,22.3,22.3,2025-12-25
39662,16770,5,13,3,9.85,29.55,2025-12-25
39663,16770,5,14,2,19.99,39.98,2025-12-25
39664,16770,5,8,5,375.0,1875.0,2025-12-25
39665,16771,6,14,5,19.99,99.95,2025-12-01
39666,16771,6,7,2,7.95,15.9,2025-12-01
39667,16772,1,7,4,7.95,31.8,2025-12-09
39668,16772,1,1,1,109.95,109.95,2025-12-09
39669,16773,5,2,1,22.3,22.3,2025-12-15
39670,16774,4,1,4,109.95,439.8,2025-01-06
39671,16775,6,5,4,695.0,2780.0,2025-12-16
39672,16775,6,14,5,19.99,99.95,2025-12-16
39673,16775,6,12,4,12.99,51.96,2025-12-16
39674,16775,6,16,4,299.0,1196.0,2025-12-16
39675,16776,10,18,3,129.0,387.0,2026-01-04
39676,16776,10,5,1,695.0,695.0,2026-01-04
39677,16776,10,13,5,9.85,49.25,2026-01-04
39678,16777,10,18,4,129.0,516.0,2025-01-12
39679,16777,10,12,1,12.99,12.99,2025-01-12
39680,16778,9,11,2,109.5,219.0,2025-12-11
39681,16778,9,1,1,109.95,109.95,2025-12-11
39682,16779,3,7,5,7.95,39.75,2025-11-25
39683,16779,3,4,3,15.99,47.97,2025-11-25
39684,16779,3,8,3,375.0,1125.0,2025-11-25
39685,16779,3,12,5,12.99,64.95,2025-11-25
39686,16780,6,11,3,109.5,328.5,2025-11-20
39687,16780,6,3,2,55.99,111.98,2025-11-20
39688,16781,4,1,2,109.95,219.9,2026-01-15
39689,16781,4,15,1,39.99,39.99,2026-01-15
39690,16781,4,6,1,168.0,168.0,2026-01-15
39691,16782,10,16,2,299.0,598.0,2025-10-23
39692,16782,10,3,2,55.99,111.98,2025-10-23
39693,16783,5,1,3,109.95,329.85,2025-10-18
39694,16783,5,5,5,695.0,3475.0,2025-10-18
39695,16783,5,11,4,109.5,438.0,2025-10-18
39696,16784,1,3,5,55.99,279.95,2025-10-28
39697,16784,1,1,5,109.95,549.75,2025-10-28
39698,16784,1,5,2,695.0,1390.0,2025-10-28
39699,16784,1,7,1,7.95,7.95,2025-10-28
39700,16785,7,15,1,39.99,39.99,2025-01-28
39701,16786,7,1,3,109.95,329.85,2025-12-05
39702,16786,7,15,1,39.99,39.99,2025-12-05
39703,16787,4,5,2,695.0,1390.0,2025-12-11
39704,16787,4,10,2,67.99,135.98,2025-12-11
39705,16787,4,18,2,129.0,258.0,2025-12-11
39706,16788,3,9,5,64.0,320.0,2025-08-22
39707,16789,2,8,4,375.0,1500.0,2025-12-05
39708,16789,2,5,4,695.0,2780.0,2025-12-05
39709,16789,2,4,4,15.99,63.96,2025-12-05
39710,16790,4,8,5,375.0,1875.0,2025-11-04
39711,16790,4,14,3,19.99,59.97,2025-11-04
39712,16790,4,5,2,695.0,1390.0,2025-11-04
39713,16790,4,11,1,109.5,109.5,2025-11-04
39714,16791,5,19,2,89.99,179.98,2025-11-17
39715,16791,5,4,3,15.99,47.97,2025-11-17
39716,16791,5,13,1,9.85,9.85,2025-11-17
39717,16792,6,5,5,695.0,3475.0,2026-01-02
39718,16792,6,8,1,375.0,375.0,2026-01-02
39719,16792,6,2,3,22.3,66.9,2026-01-02
39720,16792,6,13,5,9.85,49.25,2026-01-02
39721,16793,7,18,5,129.0,645.0,2025-12-28
39722,16793,7,2,4,22.3,89.2,2025-12-28
39723,16793,7,5,2,695.0,1390.0,2025-12-28
39724,16794,5,7,2,7.95,15.9,2025-10-07
39725,16794,5,19,4,89.99,359.96,2025-10-07
39726,16794,5,1,1,109.95,109.95,2025-10-07
39727,16795,3,11,4,109.5,438.0,2025-12-04
39728,16795,3,3,5,55.99,279.95,2025-12-04
39729,16795,3,1,4,109.95,439.8,2025-12-04
39730,16796,4,1,5,109.95,549.75,2025-12-09
39731,16796,4,6,1,168.0,168.0,2025-12-09
39732,16797,5,17,2,49.99,99.98,2025-12-26
39733,16797,5,15,5,39.99,199.95,2025-12-26
39734,16798,9,4,3,15.99,47.97,2025-12-08
39735,16798,9,9,3,64.0,192.0,2025-12-08
39736,16798,9,5,4,695.0,2780.0,2025-12-08
39737,16798,9,7,4,7.95,31.8,2025-12-08
39738,16799,8,17,4,49.99,199.96,2025-11-28
39739,16799,8,3,4,55.99,223.96,2025-11-28
39740,16799,8,4,1,15.99,15.99,2025-11-28
39741,16800,10,19,3,89.99,269.97,2025-08-08
39742,16801,4,13,3,9.85,29.55,2025-07-25
39743,16801,4,18,2,129.0,258.0,2025-07-25
39744,16801,4,14,3,19.99,59.97,2025-07-25
39745,16801,4,12,4,12.99,51.96,2025-07-25
39746,16802,1,2,4,22.3,89.2,2025-11-13
39747,16802,1,19,5,89.99,449.95,2025-11-13
39748,16802,1,14,1,19.99,19.99,2025-11-13
39749,16802,1,11,5,109.5,547.5,2025-11-13
39750,16803,2,11,1,109.5,109.5,2025-11-26
39751,16803,2,13,4,9.85,39.4,2025-11-26
39752,16804,3,11,4,109.5,438.0,2025-12-28
39753,16805,5,4,5,15.99,79.95,2025-01-19
39754,16806,6,18,1,129.0,129.0,2025-01-06
39755,16806,6,3,2,55.99,111.98,2025-01-06
39756,16806,6,7,1,7.95,7.95,2025-01-06
39757,16807,2,9,2,64.0,128.0,2025-10-29
39758,16807,2,13,1,9.85,9.85,2025-10-29
39759,16808,6,13,2,9.85,19.7,2025-11-12
39760,16809,5,5,3,695.0,2085.0,2025-12-20
39761,16809,5,10,4,67.99,271.96,2025-12-20
39762,16810,4,19,3,89.99,269.97,2025-10-25
39763,16810,4,7,4,7.95,31.8,2025-10-25
39764,16811,10,5,2,695.0,1390.0,2025-11-28
39765,16811,10,12,3,12.99,38.97,2025-11-28
39766,16811,10,19,2,89.99,179.98,2025-11-28
39767,16811,10,4,3,15.99,47.97,2025-11-28
39768,16812,5,16,4,299.0,1196.0,2025-11-27
39769,16813,9,9,4,64.0,256.0,2025-12-21
39770,16814,4,8,4,375.0,1500.0,2025-08-13
39771,16814,4,12,5,12.99,64.95,2025-08-13
39772,16814,4,18,4,129.0,516.0,2025-08-13
39773,16814,4,20,2,24.99,49.98,2025-08-13
39774,16815,1,17,4,49.99,199.96,2025-10-31
39775,16815,1,18,5,129.0,645.0,2025-10-31
39776,16815,1,11,2,109.5,219.0,2025-10-31
39777,16816,5,1,1,109.95,109.95,2026-01-18
39778,16816,5,3,1,55.99,55.99,2026-01-18
39779,16816,5,2,4,22.3,89.2,2026-01-18
39780,16816,5,11,5,109.5,547.5,2026-01-18
39781,16817,8,17,3,49.99,149.97,2025-11-24
39782,16818,4,19,3,89.99,269.97,2025-11-27
39783,16818,4,6,5,168.0,840.0,2025-11-27
39784,16819,8,20,3,24.99,74.97,2025-10-12
39785,16819,8,14,1,19.99,19.99,2025-10-12
39786,16820,9,8,2,375.0,750.0,2026-01-22
39787,16821,1,13,2,9.85,19.7,2025-08-20
39788,16821,1,20,1,24.99,24.99,2025-08-20
39789,16822,4,16,1,299.0,299.0,2025-11-03
39790,16823,1,18,3,129.0,387.0,2026-01-08
39791,16824,3,1,2,109.95,219.9,2025-01-13
39792,16825,2,17,2,49.99,99.98,2025-01-20
39793,16825,2,8,2,375.0,750.0,2025-01-20
39794,16825,2,16,4,299.0,1196.0,2025-01-20
39795,16825,2,19,1,89.99,89.99,2025-01-20
39796,16826,9,8,4,375.0,1500.0,2025-11-30
39797,16826,9,14,2,19.99,39.98,2025-11-30
39798,16826,9,15,2,39.99,79.98,2025-11-30
39799,16827,6,8,5,375.0,1875.0,2025-12-12
39800,16827,6,4,4,15.99,63.96,2025-12-12
39801,16827,6,10,2,67.99,135.98,2025-12-12
39802,16828,9,4,1,15.99,15.99,2025-10-19
39803,16828,9,11,2,109.5,219.0,2025-10-19
39804,16828,9,7,3,7.95,23.85,2025-10-19
39805,16828,9,20,3,24.99,74.97,2025-10-19
39806,16829,1,17,1,49.99,49.99,2025-10-18
39807,16829,1,19,1,89.99,89.99,2025-10-18
39808,16830,10,4,1,15.99,15.99,2025-10-30
39809,16830,10,2,3,22.3,66.9,2025-10-30
39810,16830,10,15,3,39.99,119.97,2025-10-30
39811,16831,2,12,4,12.99,51.96,2025-11-09
39812,16831,2,13,3,9.85,29.55,2025-11-09
39813,16831,2,14,4,19.99,79.96,2025-11-09
39814,16832,9,14,3,19.99,59.97,2025-12-17
39815,16832,9,6,2,168.0,336.0,2025-12-17
39816,16832,9,5,2,695.0,1390.0,2025-12-17
39817,16832,9,12,4,12.99,51.96,2025-12-17
39818,16833,3,5,1,695.0,695.0,2025-12-15
39819,16833,3,2,4,22.3,89.2,2025-12-15
39820,16833,3,18,4,129.0,516.0,2025-12-15
39821,16833,3,3,4,55.99,223.96,2025-12-15
39822,16834,3,7,4,7.95,31.8,2025-11-04
39823,16834,3,9,4,64.0,256.0,2025-11-04
39824,16834,3,11,4,109.5,438.0,2025-11-04
39825,16835,4,10,5,67.99,339.95,2025-12-27
39826,16835,4,3,3,55.99,167.97,2025-12-27
39827,16836,9,3,4,55.99,223.96,2026-01-09
39828,16836,9,11,3,109.5,328.5,2026-01-09
39829,16836,9,10,3,67.99,203.97,2026-01-09
39830,16837,8,6,4,168.0,672.0,2026-01-16
39831,16837,8,14,4,19.99,79.96,2026-01-16
39832,16837,8,9,5,64.0,320.0,2026-01-16
39833,16837,8,16,2,299.0,598.0,2026-01-16
39834,16838,7,14,3,19.99,59.97,2025-10-23
39835,16838,7,18,1,129.0,129.0,2025-10-23
39836,16838,7,7,1,7.95,7.95,2025-10-23
39837,16839,9,1,4,109.95,439.8,2025-12-22
39838,16839,9,13,1,9.85,9.85,2025-12-22
39839,16839,9,15,4,39.99,159.96,2025-12-22
39840,16840,7,10,3,67.99,203.97,2025-11-02
39841,16840,7,9,3,64.0,192.0,2025-11-02
39842,16840,7,2,2,22.3,44.6,2025-11-02
39843,16841,1,11,4,109.5,438.0,2025-11-07
39844,16841,1,14,3,19.99,59.97,2025-11-07
39845,16841,1,13,1,9.85,9.85,2025-11-07
39846,16842,3,17,4,49.99,199.96,2026-01-30
39847,16842,3,18,1,129.0,129.0,2026-01-30
39848,16842,3,8,5,375.0,1875.0,2026-01-30
39849,16843,5,2,5,22.3,111.5,2025-01-10
39850,16843,5,20,2,24.99,49.98,2025-01-10
39851,16844,5,14,2,19.99,39.98,2025-01-26
39852,16844,5,6,1,168.0,168.0,2025-01-26
39853,16845,10,16,2,299.0,598.0,2025-01-22
39854,16845,10,2,3,22.3,66.9,2025-01-22
39855,16846,4,6,3,168.0,504.0,2025-12-28
39856,16847,8,12,5,12.99,64.95,2026-01-10
39857,16847,8,1,1,109.95,109.95,2026-01-10
39858,16847,8,7,3,7.95,23.85,2026-01-10
39859,16847,8,4,4,15.99,63.96,2026-01-10
39860,16848,7,6,3,168.0,504.0,2025-01-08
39861,16849,8,14,5,19.99,99.95,2026-01-11
39862,16849,8,8,4,375.0,1500.0,2026-01-11
39863,16850,5,6,3,168.0,504.0,2025-11-03
39864,16850,5,8,5,375.0,1875.0,2025-11-03
39865,16850,5,2,5,22.3,111.5,2025-11-03
39866,16851,8,17,5,49.99,249.95,2025-01-01
39867,16851,8,15,4,39.99,159.96,2025-01-01
39868,16851,8,14,4,19.99,79.96,2025-01-01
39869,16852,2,17,4,49.99,199.96,2026-01-11
39870,16852,2,18,4,129.0,516.0,2026-01-11
39871,16852,2,9,5,64.0,320.0,2026-01-11
39872,16852,2,4,4,15.99,63.96,2026-01-11
39873,16853,3,17,4,49.99,199.96,2025-08-21
39874,16853,3,13,2,9.85,19.7,2025-08-21
39875,16854,1,14,2,19.99,39.98,2025-01-05
39876,16854,1,11,3,109.5,328.5,2025-01-05
39877,16854,1,16,2,299.0,598.0,2025-01-05
39878,16854,1,6,5,168.0,840.0,2025-01-05
39879,16855,1,6,1,168.0,168.0,2025-07-21
39880,16856,6,16,3,299.0,897.0,2025-11-12
39881,16857,8,9,1,64.0,64.0,2025-11-11
39882,16857,8,14,2,19.99,39.98,2025-11-11
39883,16857,8,4,1,15.99,15.99,2025-11-11
39884,16858,10,5,2,695.0,1390.0,2025-12-25
39885,16859,10,11,3,109.5,328.5,2025-12-16
39886,16859,10,20,1,24.99,24.99,2025-12-16
39887,16859,10,13,3,9.85,29.55,2025-12-16
39888,16860,5,4,5,15.99,79.95,2025-01-31
39889,16860,5,17,3,49.99,149.97,2025-01-31
39890,16861,3,17,4,49.99,199.96,2025-01-21
39891,16862,2,9,2,64.0,128.0,2025-12-15
39892,16862,2,7,4,7.95,31.8,2025-12-15
39893,16862,2,13,2,9.85,19.7,2025-12-15
39894,16863,7,8,3,375.0,1125.0,2025-10-13
39895,16864,2,6,5,168.0,840.0,2025-12-01
39896,16864,2,1,4,109.95,439.8,2025-12-01
39897,16865,10,10,2,67.99,135.98,2025-01-14
39898,16865,10,7,4,7.95,31.8,2025-01-14
39899,16866,9,9,2,64.0,128.0,2025-10-03
39900,16866,9,7,3,7.95,23.85,2025-10-03
39901,16866,9,20,5,24.99,124.95,2025-10-03
39902,16867,4,12,3,12.99,38.97,2025-10-11
39903,16868,10,16,4,299.0,1196.0,2025-10-26
39904,16868,10,19,3,89.99,269.97,2025-10-26
39905,16868,10,1,5,109.95,549.75,2025-10-26
39906,16868,10,15,3,39.99,119.97,2025-10-26
39907,16869,5,15,5,39.99,199.95,2025-12-10
39908,16869,5,3,2,55.99,111.98,2025-12-10
39909,16869,5,1,4,109.95,439.8,2025-12-10
39910,16870,6,7,1,7.95,7.95,2025-01-23
39911,16870,6,2,1,22.3,22.3,2025-01-23
39912,16870,6,13,1,9.85,9.85,2025-01-23
39913,16870,6,10,3,67.99,203.97,2025-01-23
39914,16871,2,11,5,109.5,547.5,2025-11-21
39915,16872,6,2,1,22.3,22.3,2025-11-23
39916,16872,6,15,3,39.99,119.97,2025-11-23
39917,16873,9,2,4,22.3,89.2,2025-12-24
39918,16873,9,15,2,39.99,79.98,2025-12-24
39919,16874,10,17,4,49.99,199.96,2025-11-04
39920,16875,1,18,5,129.0,645.0,2025-10-23
39921,16875,1,3,3,55.99,167.97,2025-10-23
39922,16875,1,15,2,39.99,79.98,2025-10-23
39923,16875,1,19,2,89.99,179.98,2025-10-23
39924,16876,2,20,2,24.99,49.98,2025-08-18
39925,16876,2,6,4,168.0,672.0,2025-08-18
39926,16877,8,2,3,22.3,66.9,2025-11-30
39927,16877,8,17,2,49.99,99.98,2025-11-30
39928,16877,8,8,2,375.0,750.0,2025-11-30
39929,16877,8,19,4,89.99,359.96,2025-11-30
39930,16878,6,14,5,19.99,99.95,2026-01-28
39931,16878,6,19,2,89.99,179.98,2026-01-28
39932,16879,3,16,1,299.0,299.0,2025-11-11
39933,16880,1,7,4,7.95,31.8,2025-11-18
39934,16880,1,12,2,12.99,25.98,2025-11-18
39935,16880,1,17,1,49.99,49.99,2025-11-18
39936,16881,2,1,4,109.95,439.8,2025-10-04
39937,16882,6,20,1,24.99,24.99,2025-12-17
39938,16882,6,4,1,15.99,15.99,2025-12-17
39939,16882,6,16,5,299.0,1495.0,2025-12-17
39940,16882,6,2,1,22.3,22.3,2025-12-17
39941,16883,4,15,5,39.99,199.95,2025-12-10
39942,16883,4,8,4,375.0,1500.0,2025-12-10
39943,16883,4,16,2,299.0,598.0,2025-12-10
39944,16884,8,18,4,129.0,516.0,2025-01-30
39945,16884,8,2,4,22.3,89.2,2025-01-30
39946,16884,8,11,1,109.5,109.5,2025-01-30
39947,16885,9,13,3,9.85,29.55,2025-10-21
39948,16885,9,3,5,55.99,279.95,2025-10-21
39949,16885,9,8,1,375.0,375.0,2025-10-21
39950,16885,9,12,2,12.99,25.98,2025-10-21
39951,16886,10,1,1,109.95,109.95,2025-01-22
39952,16887,6,2,5,22.3,111.5,2025-12-02
39953,16888,5,17,2,49.99,99.98,2025-12-08
39954,16888,5,3,2,55.99,111.98,2025-12-08
39955,16888,5,20,5,24.99,124.95,2025-12-08
39956,16888,5,7,1,7.95,7.95,2025-12-08
39957,16889,7,11,5,109.5,547.5,2025-11-16
39958,16889,7,18,4,129.0,516.0,2025-11-16
39959,16890,7,20,3,24.99,74.97,2025-01-26
39960,16891,2,12,2,12.99,25.98,2025-01-21
39961,16892,1,2,3,22.3,66.9,2026-01-24
39962,16892,1,14,2,19.99,39.98,2026-01-24
39963,16892,1,11,5,109.5,547.5,2026-01-24
39964,16893,6,8,3,375.0,1125.0,2025-12-17
39965,16893,6,6,5,168.0,840.0,2025-12-17
39966,16894,9,19,3,89.99,269.97,2026-01-17
39967,16894,9,14,2,19.99,39.98,2026-01-17
39968,16894,9,18,1,129.0,129.0,2026-01-17
39969,16895,8,16,1,299.0,299.0,2025-01-27
39970,16896,5,13,4,9.85,39.4,2025-01-25
39971,16897,6,20,4,24.99,99.96,2025-11-19
39972,16897,6,17,4,49.99,199.96,2025-11-19
39973,16897,6,3,3,55.99,167.97,2025-11-19
39974,16897,6,19,4,89.99,359.96,2025-11-19
39975,16898,10,9,4,64.0,256.0,2025-12-11
39976,16898,10,13,1,9.85,9.85,2025-12-11
39977,16898,10,1,2,109.95,219.9,2025-12-11
39978,16899,6,13,3,9.85,29.55,2025-01-11
39979,16899,6,15,5,39.99,199.95,2025-01-11
39980,16899,6,17,5,49.99,249.95,2025-01-11
39981,16900,10,7,2,7.95,15.9,2025-12-03
39982,16900,10,11,4,109.5,438.0,2025-12-03
39983,16900,10,4,3,15.99,47.97,2025-12-03
39984,16901,1,15,5,39.99,199.95,2026-01-19
39985,16901,1,5,1,695.0,695.0,2026-01-19
39986,16901,1,16,3,299.0,897.0,2026-01-19
39987,16901,1,17,4,49.99,199.96,2026-01-19
39988,16902,4,10,1,67.99,67.99,2025-12-15
39989,16902,4,9,3,64.0,192.0,2025-12-15
39990,16902,4,1,2,109.95,219.9,2025-12-15
39991,16902,4,20,2,24.99,49.98,2025-12-15
39992,16903,3,11,3,109.5,328.5,2026-01-19
39993,16903,3,19,3,89.99,269.97,2026-01-19
39994,16903,3,9,5,64.0,320.0,2026-01-19
39995,16903,3,20,3,24.99,74.97,2026-01-19
39996,16904,10,7,1,7.95,7.95,2025-08-26
39997,16904,10,8,4,375.0,1500.0,2025-08-26
39998,16904,10,18,5,129.0,645.0,2025-08-26
39999,16904,10,9,2,64.0,128.0,2025-08-26
40000,16905,2,10,1,67.99,67.99,2025-12-26
40001,16905,2,17,1,49.99,49.99,2025-12-26
40002,16905,2,8,4,375.0,1500.0,2025-12-26
40003,16905,2,16,4,299.0,1196.0,2025-12-26
40004,16906,1,14,1,19.99,19.99,2025-12-17
40005,16906,1,16,4,299.0,1196.0,2025-12-17
40006,16907,5,5,2,695.0,1390.0,2025-11-12
40007,16907,5,12,1,12.99,12.99,2025-11-12
40008,16907,5,3,5,55.99,279.95,2025-11-12
40009,16907,5,2,5,22.3,111.5,2025-11-12
40010,16908,9,12,5,12.99,64.95,2025-08-03
40011,16908,9,8,2,375.0,750.0,2025-08-03
40012,16909,4,3,1,55.99,55.99,2025-12-31
40013,16909,4,11,3,109.5,328.5,2025-12-31
40014,16910,5,9,5,64.0,320.0,2026-01-19
40015,16910,5,17,2,49.99,99.98,2026-01-19
40016,16910,5,11,3,109.5,328.5,2026-01-19
40017,16910,5,20,3,24.99,74.97,2026-01-19
40018,16911,5,18,5,129.0,645.0,2026-01-10
40019,16911,5,5,3,695.0,2085.0,2026-01-10
40020,16911,5,14,5,19.99,99.95,2026-01-10
40021,16912,6,16,1,299.0,299.0,2025-01-20
40022,16913,2,11,3,109.5,328.5,2025-08-03
40023,16913,2,7,4,7.95,31.8,2025-08-03
40024,16914,4,12,4,12.99,51.96,2025-10-18
40025,16915,1,16,1,299.0,299.0,2025-10-25
40026,16915,1,19,5,89.99,449.95,2025-10-25
40027,16916,10,8,3,375.0,1125.0,2025-10-01
40028,16916,10,20,4,24.99,99.96,2025-10-01
40029,16916,10,7,2,7.95,15.9,2025-10-01
40030,16917,9,1,4,109.95,439.8,2026-01-15
40031,16917,9,8,5,375.0,1875.0,2026-01-15
40032,16918,8,15,5,39.99,199.95,2025-10-31
40033,16918,8,17,3,49.99,149.97,2025-10-31
40034,16919,3,17,3,49.99,149.97,2026-01-30
40035,16919,3,2,5,22.3,111.5,2026-01-30
40036,16920,2,9,5,64.0,320.0,2025-01-13
40037,16921,5,15,1,39.99,39.99,2025-01-29
40038,16921,5,18,1,129.0,129.0,2025-01-29
